      45 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      46 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      47 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      48 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      49 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      50 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      51 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      52 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      53 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      54 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      55 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      56 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      57 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      58 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      59 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      60 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      61 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      62 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      63 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      64 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      65 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      66 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      67 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      68 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      69 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      70 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      71 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      72 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      73 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      74 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      75 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      76 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      77 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      78 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      79 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      80 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      81 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      82 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      83 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      84 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      85 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      86 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      87 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      88 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      89 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      90 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      91 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      92 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      93 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      94 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      95 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      96 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      97 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      98 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
      99 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
     100 -3.006647440015540E-06 -1.180756285292432E-06  4.700001107384840E-01
